,low_futures,amount_futures,volume_futures,vol_diff_futures,trade_count_futures,open_futures,close_futures,high_futures,log_ret_futures,his_rv_1day_futures,his_rv_5day_futures,his_rv_1month_futures,his_rv_3month_futures,past_vol_2_futures,past_vol_3_futures,past_vol_250_futures,avg_volume_1_futures,avg_volume_2_futures,avg_volume_3_futures,vol_volume_1_futures,avg_amount_1_futures,avg_amount_2_futures,avg_amount_3_futures,vol_amount_1_futures,avg_trade_count_1_futures,avg_trade_count_2_futures,avg_trade_count_3_futures,vol_trade_count_1_futures,vol_std_futures,vol_std_20_futures,vol_std_60_futures,delta_positive50_iv,delta_negative50_iv,delta_positive25_iv,delta_negative25_iv,domestic_production_spot,price_spot,volume_spot,forward_volume_spot,spot_volume_spot,delivery_volume_spot,stock_spot,shandongfirm_stockdays_spot,avg_price_1_spot,avg_price_2_spot,avg_price_3_spot,log_ret_spot,vol_price_3_spot,vol_inventory_3_spot,date
10,2191.742,,33694.0,42535.0,,2200.532,2197.715,2204.858,0.0029715835067604716,0.04717242575369659,0.06989347194296722,,,,,,,,,,,,,,,,,,,,,,,,,,2482.0,,,,,,,2442.633333333333,2449.9,2534.3777777777777,0.0,0.10970269647623185,,2004-12-31
11,2165.24,,30272.0,39760.0,,2173.139,2172.927,2178.36,-0.011343077643641168,0.18006577528302642,0.10351557509043564,,,,,,,,,,,,,,,,,,,,,,,,,,2452.0,,,,,,,2451.366666666667,2448.4166666666665,2511.822222222222,-0.01216066870845055,0.11094286969447446,,2005-01-04
12,2150.217,,36061.0,39205.0,,2155.69,2172.651,2174.895,-0.00012702568006898814,0.00201647015748838,0.09870608743387294,,,,,,,,,,,,,,,,,,,,,,,,,,2442.0,,,,,,,2452.366666666667,2448.2,2505.822222222222,-0.004086642385452016,0.11092683599883287,,2005-01-05
13,2168.894,,33613.0,39679.0,,2173.772,2186.24,2187.25,0.00623509237750094,0.09897902299429168,0.09464803266139804,,,,,,,,,,,,,,,,,,,,,,,,,,2435.0,,,,,,,2452.8,2447.866666666667,2500.633333333333,-0.0028706191539598757,0.10257348736364466,,2005-01-06
14,2184.724,,63263.0,38721.0,,2195.014,2201.857,2211.322,0.007117921931067608,0.11299350768706516,0.10697417174626107,,,,,,,,,,,,,,,,,,,,,,,,,,2432.0,,,,,,,2453.133333333333,2448.233333333333,2495.5444444444443,-0.0012327924306325688,0.1025128107543693,,2005-01-07
15,2188.608,,44214.0,38228.0,,2209.228,2196.865,2216.095,-0.0022697511427802798,0.03603118237080767,0.10610407669410557,,,,,,,,,,,,,,,,,,,,,,,,,,2440.0,,,,,,,2454.6,2449.4333333333334,2483.211111111111,0.0032840752011900187,0.0933504543627911,,2005-01-10
16,2196.676,,45488.0,41682.0,,2209.447,2202.846,2216.259,0.0027188166151265675,0.04315987574409185,0.07173488259070515,,,,,,,,,,,,,,,,,,,,,,,,,,2440.0,,,,,,,2455.266666666667,2449.766666666667,2480.1,0.0,0.09034161864784244,,2005-01-11
17,2191.505,,30368.0,41218.0,,2194.841,2194.101,2204.242,-0.003977765267913673,0.06314506603613876,0.07708787208676025,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,,,,,,,2455.1666666666665,2449.7166666666667,2476.9,-0.009470937583764534,0.09111296281104818,,2005-01-12
18,2181.868,,28721.0,38690.0,,2182.031,2189.164,2197.357,-0.002252659644225692,0.035759863242554514,0.06510702103543863,,,,,,,,,,,,,,,,,,,,,,,,,,2430.0,,,,,,,2454.766666666667,2449.883333333333,2474.3777777777777,0.005364155631111186,0.08731077388940386,,2005-01-13
19,2173.488,,51326.0,39812.0,,2193.52,2176.183,2198.814,-0.005947311066921261,0.09441063631569527,0.0588905024781634,,,,,,56384.25,,,28508.9510871955,,,,,,,,,,,,,,,,,2440.0,,,,,,,2454.766666666667,2450.2166666666667,2471.9666666666667,0.004106781952653502,0.08771244060006617,,2005-01-14
20,2153.017,,37118.0,41955.0,,2155.843,2167.71,2170.599,-0.0039011139296757187,0.06192826376431122,0.0630512809710898,0.11083928771292144,,,,,53524.3,,,27348.77475962372,,,,,,,,,,,,,,,,,2420.0,,,,,,,2454.4333333333334,2447.9333333333334,2464.8333333333335,-0.00823049913651548,0.08741136283730556,,2005-01-17
21,2135.196,,48769.0,36736.0,,2146.912,2149.769,2151.929,-0.008310916285765316,0.13193170595526985,0.08416711985389413,0.07981844151065468,,,,,49376.9,,,20229.798429934726,,,,,,,,,,,,,,,,,2425.0,,,,,,,2454.1,2446.6833333333334,2462.8333333333335,0.0020639842208514275,0.08631965204427543,,2005-01-18
22,2140.155,,24787.0,36811.0,,2143.028,2150.369,2151.341,0.0002790608133478498,0.004429953076690948,0.07931310792303155,0.07694443943214183,,,,,45270.35,,,15781.501630489982,,,,,,,,,,,,,,,,,2412.0,,,,,,,2453.266666666667,2445.2166666666667,2460.7444444444445,-0.005375245524507535,0.08664008708713493,,2005-01-19
23,2136.422,,25405.0,37288.0,,2153.129,2140.337,2156.992,-0.004676162049033554,0.07423177123188605,0.08448009645253622,0.07860916810566389,,,,,42284.75,,,13299.506416939335,,,,,,,,,,,,,,,,,2410.0,,,,,,,2451.6,2443.7166666666667,2458.8555555555554,-0.0008295313623754336,0.08585259982940921,,2005-01-20
24,2134.559,,21649.0,37011.0,,2147.809,2138.521,2148.035,-0.0008488246672527526,0.01347467385748761,0.07342020439794526,0.07865368674215163,,,,,40643.9,,,13734.827226319308,,,,,,,,,,,,,,,,,2410.0,,,,,,,2449.5333333333333,2442.383333333333,2456.9666666666667,0.0,0.08585259982940921,,2005-01-21
25,2129.583,,40016.0,38321.0,,2132.459,2156.853,2157.788,0.008535746272187752,0.13550077134333263,0.09108016386783271,0.08428260911012063,,,,,41056.95,,,13576.747942036009,,,,,,,,,,,,,,,,,2380.0,,,,,,,2442.3333333333335,2438.5666666666666,2451.7,-0.012526259819180256,0.08571582001395152,,2005-01-24
26,2139.366,,21789.0,38090.0,,2150.403,2140.61,2153.309,-0.0075593797314335,0.12000143301165166,0.08771812827407849,0.08752134276708358,,,,,38652.55,,,12412.365305253172,,,,,,,,,,,,,,,,,2382.0,,,,,,,2439.3333333333335,2437.233333333333,2449.9444444444443,0.0008399832497250321,0.08568941282505876,,2005-01-25
27,2142.614,,22272.0,35792.0,,2151.63,2148.647,2154.473,0.003747506575538047,0.05948982261271778,0.09164252795484135,0.08714119826140275,,,,,36602.4,,,11482.857958026418,,,,,,,,,,,,,,,,,2377.0,,,,,,,2436.0666666666666,2435.8166666666666,2448.0,-0.002101282555051482,0.08522486453467229,,2005-01-26
28,2138.013,,14052.0,34891.0,,2145.45,2142.872,2147.621,-0.0026913563639753293,0.042723957771178545,0.08752913270126668,0.08365914481221985,,,,,34872.2,,,12158.219955413319,,,,,,,,,,,,,,,,,2377.0,,,,,,,2432.5666666666666,2434.4,2446.188888888889,0.0,0.08497496758611964,,2005-01-27
29,2112.101,,42377.0,36330.0,,2133.67,2120.574,2136.104,-0.010460178602735924,0.1660501875129501,0.11462795757990281,0.0914353046909469,,,,,34762.7,,,12075.893795404747,,,,,,,,,,,,,,,,,2367.0,,,,,,,2428.733333333333,2433.3166666666666,2444.266666666667,-0.0042158578462099475,0.08516405909253494,,2005-01-28
30,2090.295,,63638.0,38358.0,,2121.424,2094.107,2122.565,-0.012559597234277855,0.19937742509420306,0.13197631749465996,0.10117668179087326,,,,,36259.9,,,13685.423828215728,,,,,,,,,,,,,,,,,2365.0,,,,,,,2417.1666666666665,2431.266666666667,2438.3444444444444,-0.0008453085879505867,0.08441186936997615,,2005-01-31
31,2095.95,,21359.0,36597.0,,2101.665,2101.968,2106.142,0.003746839223123688,0.05947922872156638,0.12347159723735572,0.09376793534712906,,,,,35814.25,,,14031.422401824455,,,,,,,,,,,,,,,,,2367.0,,,,,,,2413.3333333333335,2430.516666666667,2436.9222222222224,0.0008453085879506901,0.07934555612711001,,2005-02-01
32,2078.198,,25928.0,35210.0,,2084.889,2091.549,2091.711,-0.004969108955016989,0.07888215919535398,0.1256260583370723,0.09541143612604641,,,,,35307.6,,,14203.925785722618,,,,,,,,,,,,,,,,,2372.0,,,,,,,2409.6666666666665,2429.85,2435.5333333333333,0.0021101506036320695,0.07944048387358793,,2005-02-02
33,2086.648,,13460.0,33444.0,,2088.977,2100.337,2102.14,0.00419286825763949,0.06655972013862473,0.12768272588243568,0.09399473182703386,,,,,34299.95,,,15021.76917352386,,,,,,,,,,,,,,,,,2375.0,,,,,,,2407.1,2429.233333333333,2434.6444444444446,0.0012639563511255456,0.07449163382840693,,2005-02-03
34,2090.536,,15144.0,30780.0,,2092.555,2098.539,2105.014,-0.0008564197227523111,0.013595241625761003,0.10404475793198137,0.09058628208513587,,,,,31894.0,,,13954.319610410028,,,,,,,,,,,,,,,,,2372.0,,,,,,,2404.766666666667,2428.5666666666666,2433.722222222222,-0.0012639563511255252,0.07450397291769595,,2005-02-04
35,2141.122,,27604.0,29903.0,,2169.272,2144.872,2170.392,0.021838488617588154,0.346675259349918,0.16404812469136082,0.11895439869598154,,,,,31063.5,,,13673.956758051154,,,,,,,,,,,,,,,,,2430.0,,,,,,,2382.233333333333,2418.3333333333335,2426.0333333333333,0.024157776216977976,0.06976176822853879,,2005-02-16
36,2138.171,,28328.0,32535.0,,2147.317,2159.193,2160.326,0.0066546638351802434,0.10563951339973347,0.16863028447807438,0.12089249590018764,,,,,30205.5,,,13253.119305121709,,,,,,,,,,,,,,,,,2437.0,,,,,,,2382.633333333333,2418.366666666667,2425.3333333333335,0.002876517290612082,0.06996436689862748,,2005-02-17
37,2181.484,,46364.0,32732.0,,2182.25,2188.979,2199.796,0.013700684298111939,0.21749162066527028,0.19144768174938348,0.12954057607453257,,,,,31005.3,,,13737.262751555107,,,,,,,,,,,,,,,,,2477.0,,,,,,,2384.8,2419.0333333333333,2425.0777777777776,0.016280375864153318,0.0752548982546489,,2005-02-18
38,2188.565,,49270.0,41202.0,,2192.759,2223.264,2223.363,0.01554116129232798,0.24670828718785814,0.21895015727708475,0.14057052111706703,,,,,32032.75,,,14313.783456128836,,,,,,,,,,,,,,,,,2482.0,,,,,,,2391.6666666666665,2419.5666666666666,2424.6444444444446,0.0020165362751930487,0.07497019428352793,,2005-02-21
39,2223.13,,125248.0,45926.0,,2225.231,2292.231,2292.91,0.03054919274892332,0.48495340060457254,0.30812037486066285,0.17627646760853818,,,,,35728.85,46056.55,,25064.583707893496,,,,,,,,,,0.025315214403861988,,,,,,,2495.0,,,,,,,2394.5,2419.95,2424.9,0.005224042421066542,0.07494833397785663,,2005-02-22
40,2297.647,,138480.0,48971.0,,2325.69,2308.023,2349.416,0.0068657348198482935,0.10899016140621261,0.27069759764704093,0.1774135854551971,,,,,40796.95,47160.625,,34011.29077925524,,,,,,,,,,0.03051871916328777,,,,,,,2580.0,,,,,,,2401.1666666666665,2421.75,2426.1,0.033500669730043994,0.09348880510202817,,2005-02-23
41,2310.763,,177534.0,54114.0,,2322.591,2358.987,2361.693,0.021840975666533875,0.3467147400279709,0.30836256290954883,0.1913526511441331,,,,,47235.2,48306.05,,45758.54024930612,,,,,,,,,,0.03557499182444295,,,,,,,2602.0,,,,,,,2408.5,2423.9166666666665,2427.6555555555556,0.00849098115678758,0.09412262632582373,,2005-02-24
42,2314.247,,153945.0,51475.0,,2330.917,2326.958,2344.64,-0.013670454433534677,0.2170117364422387,0.3082949366158313,0.19740709349807825,,,,,53693.1,49481.725,,51212.66619324806,,,,,,,,,,0.03966282648010343,,,,,,,2602.0,,,,,,,2416.0,2426.0333333333333,2429.211111111111,0.0,0.09412262632582373,,2005-02-25
43,2406.382,,26828.0,48612.0,,2406.4,2422.773,2422.773,0.04035091676464727,0.6405509455963421,0.4061205177412238,0.24332964978720997,,,,,53764.25,48024.5,,51172.26949687229,,,,,,,,,,0.047776927590668115,,,,,,,2727.0,,,,,,,2445.5333333333333,2435.2166666666667,2436.8333333333335,0.03431892187012582,0.10838710670275617,,2005-02-28
44,2443.523,,195541.0,52619.0,,2460.718,2467.861,2486.792,0.01843903161764084,0.29271055246280814,0.3674694657837959,0.2519607380127747,,,,,62458.85,51551.375,,59520.34518087072,,,,,,,,,,0.054351483207915684,,,,,,,2810.0,,,,,,,2460.3,2440.6833333333334,2441.3333333333335,0.029982379482203007,0.11797900194388052,,2005-03-01
45,2442.876,,278369.0,62433.0,,2444.943,2559.71,2560.281,0.03654218727522385,0.5800892393555478,0.44716746566580345,0.28176473666698443,,,,,74376.5,57716.725,,76290.18769940553,,,,,,,,,,0.062408189350561506,,,,,,,2810.0,,,,,,,2475.133333333333,2446.15,2445.8888888888887,0.0,0.1178399955410479,,2005-03-02
46,2543.575,,263805.0,61972.0,,2577.684,2566.165,2598.335,0.0025185957176792127,0.039981467532548644,0.41980498294881646,0.28062657664603935,,,,,86477.3,62564.925,,86076.09433035644,,,,,,,,,,0.0680991550380048,,,,,,,2830.0,,,,,,,2490.5666666666666,2451.95,2450.5333333333333,0.007092228309491837,0.1180560306119618,,2005-03-03
47,2511.502,,374672.0,63772.0,,2580.083,2554.541,2609.782,-0.00454000677477765,0.07207037325966055,0.4097026149517211,0.2807739847376179,,,,,104097.3,70349.85,,106003.3174377104,,,,,,,,,,0.07199165722630706,,,,,,,2830.0,,,,,,,2505.8333333333335,2457.75,2455.177777777778,0.0,0.1180560306119618,,2005-03-04
48,2562.429,,291077.0,76395.0,,2575.021,2584.949,2607.049,0.011833218791238664,0.1878465247862031,0.3047169068040948,0.2837376949239757,,,,,117948.55,76410.375,,111570.95275557542,,,,,,,,,,0.0743874897822823,,,,,,,2817.0,,,,,,,2551.1,2476.883333333333,2468.8555555555554,-0.0046042227609106754,0.11846638388184935,,2005-03-07
49,2498.031,,247146.0,70463.0,,2520.312,2521.15,2535.598,-0.02499063192475569,0.3967139830755299,0.32740326305821893,0.29495346327937805,,,,,128187.0,81474.85,,113647.16339943043,,,,,,,,,,0.07666487657131121,,,,,,,2795.0,,,,,,,2565.2,2482.9333333333334,2473.0,-0.007840382287173068,0.11950286988739693,,2005-03-08
50,2531.481,,137966.0,73266.0,,2558.024,2532.847,2565.407,0.004628819876608565,0.07348023754331369,0.20241556412448636,0.2920273016074195,,,,,131903.4,84081.65,,112636.0464147106,,,,,,,,,,0.07791332521865585,,,,,,,2775.0,,,,,,,2578.633333333333,2488.65,2476.9444444444443,-0.007181359408664697,0.1203371727517575,,2005-03-09
51,2519.581,,210722.0,78552.0,,2535.139,2563.845,2568.193,0.012164118302346937,0.19309939167827517,0.219339536025603,0.29490239860837203,,,,,141371.55,88592.9,,110798.55835394771,,,,,,,,,,0.07757832448549809,,,,,,,2775.0,,,,,,,2592.0666666666666,2494.366666666667,2480.8888888888887,0.0,0.1203371727517575,,2005-03-10
52,2592.163,,259964.0,85793.0,,2592.196,2618.679,2633.387,0.021161907335925823,0.3359348644719187,0.2638966671959362,0.30380736760551647,,,,,153073.35,94190.475,,110322.11297844572,,,,,,,,,,0.07652145536724539,,,,,,,2782.0,,,,,,,2605.733333333333,2500.0666666666666,2484.911111111111,0.002519346302853308,0.12032085531998311,,2005-03-11
53,2664.829,,226792.0,97450.0,,2704.142,2719.981,2719.981,0.03795490284045962,0.6025154037088511,0.36768077176208164,0.33200699899169117,,,,,163739.95,99019.95,,106354.77580075538,,,,,,,,,,0.07566654597715605,,,,,,,2907.0,,,,,,,2653.4333333333334,2521.0666666666666,2498.9666666666667,0.030384736626716615,0.13052203437622426,,2005-03-14
54,2711.135,,360606.0,103563.0,,2729.584,2798.338,2810.736,0.02840077452993389,0.45084831868693453,0.3799547267012173,0.3469619808752357,,,,,181013.05,106453.525,,108972.16302943221,,,,,,,,,,0.07353593362556372,,,,,,,2927.0,,,,,,,2671.9333333333334,2529.1833333333334,2504.3777777777777,0.006856386133010029,0.13069495396597047,,2005-03-15
55,2838.364,,328660.0,92330.0,,2841.617,2883.971,2883.987,0.0301424943743188,0.47849726405766607,0.4348306010653421,0.3547131390097277,,,,,196065.85,113564.675,,107448.21603587516,,,,,,,,,,0.07251245887944241,,,,,,,3042.0,,,,,,,2694.266666666667,2539.2166666666667,2511.0666666666666,0.0385371861273524,0.14421589730144893,,2005-03-16
56,2831.293,,422061.0,85833.0,,2850.056,2850.085,2909.529,-0.011819345496424554,0.18762629305854378,0.4343511272909521,0.3564037134190836,,,,,215752.5,122979.0,,111105.4030599109,,,,,,,,,,0.06972544794906424,,,,,,,3042.0,,,,,,,2716.6,2549.25,2517.811111111111,0.0,0.14407538482230045,,2005-03-17
57,2753.958,,321712.0,73832.0,,2858.176,2753.958,2877.358,-0.034309668751709224,0.544649106492159,0.4747830925653408,0.3734844162024265,,,,,229519.9,130262.6,,105951.31127223134,,,,,,,,,,0.06688476219428709,,,,,,,3042.0,,,,,,,2737.0,2559.616666666667,2524.5555555555557,0.0,0.14407538482230045,,2005-03-18
58,2709.804,,61074.0,68931.0,,2710.581,2711.007,2726.617,-0.015718997059279396,0.24953134246925343,0.4065306886564932,0.37357817754980605,,,,,230110.1,131071.425,,104922.2656872069,,,,,,,,,,0.06282405684527216,,,,,,,2955.0,,,,,,,2791.9333333333334,2589.483333333333,2543.5222222222224,-0.029016542979039626,0.15294091073003208,,2005-03-21
59,2606.586,,291783.0,65834.0,,2616.244,2656.422,2688.603,-0.02034004805084549,0.3228882527858474,0.38139969098620796,0.36471153792126226,,,,,238436.85,137082.85,110183.31666666667,102747.96608783472,,,,,,,,,,0.05981726326802888,,,,,,,2882.0,,,,,,,2805.4333333333334,2597.35,2548.0777777777776,-0.02501415328073113,0.15941187638573645,,2005-03-22
60,2602.607,,295762.0,71380.0,,2646.528,2605.815,2681.338,-0.019234618375666573,0.30534010071148143,0.34397719889949113,0.3702461235230554,0.24552197456889402,,,,246300.95,143548.95,113540.73333333334,100693.29820195003,,,,,,,,,,0.05545248519689021,,,,,,,2845.0,,,,,,,2817.5333333333333,2604.6,2552.222222222222,-0.012921429999036088,0.16125882740230874,,2005-03-23
61,2617.366,,277958.0,69944.0,,2632.152,2651.046,2659.938,0.017208792939289584,0.27318111888578694,0.35525367406474495,0.3671553249266596,0.24344051520311832,,,,251322.15,149278.675,115978.08333333333,99581.41132987618,,,,,,,,,,0.05045905455284836,,,,,,,2827.0,,,,,,,2828.6,2611.55,2556.1666666666665,-0.006346988866840929,0.16178173502381593,,2005-03-24
62,2669.347,,190605.0,73277.0,,2673.544,2702.333,2706.117,0.019161194888253342,0.3041745389829625,0.29220039892008737,0.3702356485302193,0.24628198118246328,,,,253155.15,153424.125,117372.86666666667,98019.80394651456,,,,,,,,,,0.044167086953698975,,,,,,,2812.0,,,,,,,2836.3333333333335,2618.75,2559.9444444444443,-0.00532010476303482,0.16216503629223616,,2005-03-25
63,2653.076,,236236.0,74122.0,,2709.008,2678.079,2712.447,-0.009015727526799206,0.14312023754538072,0.27753301683433246,0.3429042575809259,0.246962918703029,,,,263625.55,158694.9,119891.51666666666,82532.11516384645,,,,,,,,,,0.04041972991527227,,,,,,,2812.0,,,,,,,2856.233333333333,2640.4166666666665,2571.133333333333,0.0,0.16218190752077632,,2005-03-28
64,2664.475,,126876.0,69706.0,,2670.364,2665.641,2688.092,-0.004655192435903558,0.07389888894329882,0.2393019428110796,0.3370050574996235,0.24714572268090415,,,,260192.3,161325.575,121098.35,86829.7305378387,,,,,,,,,,0.036523172154711764,,,,,,,2797.0,,,,,,,2861.633333333333,2647.5833333333335,2574.633333333333,-0.005348559728595778,0.16255793283529255,,2005-03-29
65,2611.364,,230422.0,74367.0,,2670.937,2615.814,2674.109,-0.018869223874827874,0.29953964283358275,0.23783125097100202,0.3181720169671795,0.2501521919474807,0.24552197456889402,,,257794.95,166085.725,124409.46666666666,86963.26284216373,,,,,,,,,,0.034856551856459105,,,,,,,2782.0,,,,,,,2863.4666666666667,2654.5,2577.9666666666667,-0.005377320718571515,0.1629308808068864,,2005-03-30
66,2679.146,,244836.0,80005.0,,2684.494,2732.418,2737.937,0.04361160131941119,0.6923127082107504,0.37080654846606254,0.35372072428847806,0.2655369476808543,0.24344051520311832,,,256846.5,171661.9,127325.45,86997.69964744677,,,,,,,,,,0.03297660337565774,,,,,,,2795.0,,,,,,,2862.9666666666667,2661.633333333333,2581.4444444444443,0.004662013105811371,0.16301489640117886,,2005-03-31
67,2604.079,,182929.0,67064.0,,2617.047,2630.824,2646.634,-0.037889826365375606,0.6014823466932132,0.43743487404290227,0.3780842426302039,0.27651118932460833,0.24628198118246328,,,247259.35,175678.325,129319.68333333333,83837.58565117685,,,,,,,,,,0.031616183589968296,,,,,,,2805.0,,,,,,,2862.8,2668.9666666666667,2585.0333333333333,0.0035714323675971795,0.16304257564860233,,2005-04-01
68,2567.671,,179430.0,72614.0,,2576.425,2604.819,2623.321,-0.009933914078241034,0.15769599717905525,0.4384360775018176,0.3773947271198381,0.2768469565718818,0.246962918703029,,,241677.0,179812.775,131499.25,84480.97145698423,,,,,,,,,,0.02965049763689919,,,,,,,2772.0,,,,,,,2859.2,2690.1,2595.766666666667,-0.011834457647002796,0.1629668796216633,,2005-04-04
69,2582.676,,196393.0,76376.0,,2608.071,2600.943,2617.091,-0.001489119447352672,0.023639038380990664,0.4373165280719271,0.3668591297027422,0.2768535000625656,0.24714572268090415,,,239139.35,183663.175,134029.68333333332,85068.26780903054,,,,,,,,,,0.027530635471111016,,,,,,,2765.0,,,,,,,2857.0333333333333,2696.65,2599.3555555555554,-0.0025284463533586377,0.16284015273044167,,2005-04-05
70,2611.137,,179647.0,80382.0,,2614.572,2627.253,2638.072,0.010064742063133984,0.15977282705438203,0.42238183844964317,0.36822821944282025,0.2775540112100419,0.2501521919474807,0.24552197456889402,,241223.4,186563.4,136462.23333333334,82943.23399416327,,,,,,,,,,0.024362565583381877,,,,,,,2750.0,,,,,,,2854.8,2702.95,2602.8555555555554,-0.00543972329581821,0.1630866047090016,,2005-04-06
71,2641.631,,196013.0,81728.0,,2668.527,2657.591,2672.692,0.011481259715704035,0.18225934767298213,0.298648178003677,0.36795186686768255,0.27757787299882014,0.2655369476808543,0.24344051520311832,,240487.95,190929.75,139224.58333333334,83292.39820464754,,,,,,,,,,0.020426274197654724,,,,,,,2750.0,,,,,,,2853.3,2709.25,2606.3888888888887,0.0,0.16304432847068515,,2005-04-07
72,2619.582,,145147.0,88204.0,,2648.532,2622.438,2651.376,-0.013315653911555652,0.21137945276508427,0.16053281956800702,0.36329055633967117,0.2789159294367007,0.27651118932460833,0.24628198118246328,,234747.1,193910.225,141042.68333333332,85798.50367478195,,,,,,,,,,0.016316006067457076,,,,,,,2742.0,,,,,,,2852.2,2715.4166666666665,2609.8333333333335,-0.0029133305383572295,0.1631862265100058,,2005-04-08
73,2541.9,,216449.0,87491.0,,2595.135,2557.48,2608.657,-0.02508202076924065,0.39816473600620644,0.22913797601657696,0.34893487299238296,0.28332502100409657,0.2768469565718818,0.246962918703029,,234229.95,198984.95,144089.95,85880.10902260315,,,,,,,,,,0.015236944563504025,,,,,,,2677.0,,,,,,,2845.0,2732.8333333333335,2619.266666666667,-0.02399081660190724,0.16855673088751688,,2005-04-11
74,2585.392,,195988.0,87017.0,,2600.893,2595.011,2616.039,0.014568356853654965,0.23126549547368663,0.2511756299986043,0.33803331453704843,0.28452007100365717,0.2768535000625656,0.24714572268090415,,225999.05,203506.05,146302.03333333333,80873.2132541424,,,,,,,,,,0.01576090481564226,,,,,,,2675.0,,,,,,,2840.1666666666665,2737.883333333333,2622.133333333333,-0.0007473841902455826,0.167647542835138,,2005-04-12
75,2537.439,,168269.0,83861.0,,2559.477,2553.669,2570.708,-0.016059606944877278,0.2549383567775464,0.26642529722887237,0.3256811607065894,0.2863795723595104,0.2775540112100419,0.2501521919474807,,217979.5,207022.675,148369.61666666667,78060.79958090694,,,,,,,,,,0.01747417250658906,,,,,,,2670.0,,,,,,,2832.266666666667,2742.85,2624.8,-0.0018709079358117313,0.16756688599082473,,2005-04-13
